22	15502	46
22	15503	46
22	15504	46
22	15505	46
22	15506	46
22	15507	46
22	15508	46
22	15509	46
22	15510	47
22	15511	43
22	15512	43
22	15513	43
22	15514	44
22	15515	44
22	15516	43
22	15517	44
22	15518	43
22	15519	43
22	15520	43
22	15521	43
22	15522	48
22	15523	48
22	15524	48
22	15525	48
22	15526	49
22	15527	48
22	15528	49
22	15529	49
22	15530	48
22	15531	49
22	15532	49
22	15533	49
22	15534	46
22	15535	47
22	15536	47
22	15537	46
22	15538	46
22	15539	46
22	15540	45
22	15541	44
22	15542	44
22	15543	44
22	15544	45
22	15545	45
22	15546	45
22	15547	45
22	15548	44
22	15549	45
22	15550	45
22	15551	44
22	15552	45
22	15553	46
22	15554	46
22	15555	46
22	15556	46
22	15557	46
22	15558	46
22	15559	46
22	15560	46
22	15561	44
22	15562	44
22	15563	44
22	15564	44
22	15565	44
22	15566	44
22	15567	46
22	15568	46
22	15569	46
22	15570	46
22	15571	46
22	15572	44
22	15573	46
22	15574	46
22	15575	46
22	15576	46
22	15577	46
22	15578	46
22	15579	46
22	15580	46
22	15581	46
22	15582	45
22	15583	45
22	15584	45
22	15585	45
22	15586	45
22	15587	45
22	15588	45
22	15589	46
22	15590	45
22	15591	43
22	15592	43
22	15593	43
22	15594	41
22	15595	40
22	15596	40
22	15597	40
22	15598	41
22	15599	41
22	15600	41
22	15601	41
22	15602	41
22	15603	42
22	15604	43
22	15605	43
22	15606	43
22	15607	44
22	15608	44
22	15609	44
22	15610	47
22	15611	47
22	15612	46
22	15613	46
22	15614	46
22	15615	47
22	15616	47
22	15617	46
22	15618	46
22	15619	48
22	15620	48
22	15621	47
22	15622	47
22	15623	47
22	15624	46
22	15625	52
22	15626	53
22	15627	53
22	15628	53
22	15629	53
22	15630	53
22	15631	54
22	15632	54
22	15633	54
22	15634	52
22	15635	51
22	15636	51
22	15637	51
22	15638	51
22	15639	51
22	15640	51
22	15641	51
22	15642	51
22	15643	51
22	15644	51
22	15645	51
22	15646	51
22	15647	51
22	15648	51
22	15649	53
22	15650	54
22	15651	54
22	15652	54
22	15653	54
22	15654	53
22	15655	54
22	15656	54
22	15657	53
22	15658	53
22	15659	53
22	15660	53
22	15661	53
22	15662	53
22	15663	58
22	15664	57
22	15665	57
22	15666	59
22	15667	58
22	15668	58
22	15669	57
22	15670	57
22	15671	59
22	15672	52
22	15673	52
22	15674	52
22	15675	52
22	15676	53
22	15677	54
22	15678	54
22	15679	54
22	15680	54
22	15681	55
22	15682	55
22	15683	60
22	15684	60
22	15685	60
22	15686	60
22	15687	61
22	15688	62
22	15689	62
22	15690	62
22	15691	62
22	15692	62
22	15693	64
22	15694	63
22	15695	64
22	15696	65
22	15697	65
22	15698	65
22	15699	64
22	15700	65
22	15701	65
22	15702	62
22	15703	63
22	15704	63
22	15705	63
22	15706	63
22	15707	63
22	15708	64
22	15709	63
22	15710	63
22	15711	63
22	15712	63
22	15713	64
22	15714	66
22	15715	66
22	15716	68
22	15717	66
22	15718	67
22	15719	68
22	15720	68
22	15721	69
22	15722	67
22	15723	67
22	15724	67
22	15725	67
22	15726	67
22	15727	67
22	15728	67
22	15729	67
22	15730	67
22	15731	67
22	15732	66
22	15733	66
22	15734	66
22	15735	66
22	15736	70
22	15737	70
22	15738	70
22	15739	75
22	15740	75
22	15741	75
22	15742	75
22	15743	75
22	15744	75
22	15745	75
22	15746	76
22	15747	78
22	15748	77
22	15749	78
22	15750	78
22	15751	77
22	15752	77
22	15753	78
22	15754	78
22	15755	78
22	15756	78
22	15757	76
22	15758	73
22	15759	73
22	15760	75
22	15761	75
22	15762	75
22	15763	75
22	15764	74
22	15765	74
22	15766	74
22	15767	74
22	15768	74
22	15769	71
22	15770	71
22	15771	71
22	15772	73
22	15773	74
22	15774	74
22	15775	68
22	15776	67
22	15777	67
22	15778	67
22	15779	67
22	15780	67
22	15781	66
22	15782	66
22	15783	66
22	15784	66
22	15785	66
22	15786	66
22	15787	66
22	15788	67
22	15789	67
22	15790	71
22	15791	71
22	15792	71
22	15793	72
22	15794	72
22	15795	72
22	15796	72
22	15797	72
22	15798	72
22	15799	71
22	15800	69
22	15801	69
22	15802	69
22	15803	69
22	15804	68
22	15805	68
22	15806	68
22	15807	68
22	15808	68
22	15809	68
22	15810	68
22	15811	69
22	15812	69
22	15813	66
22	15814	66
22	15815	64
22	15816	64
22	15817	65
22	15818	65
22	15819	65
22	15820	63
22	15821	62
22	15822	62
22	15823	63
22	15824	63
22	15825	62
22	15826	62
22	15827	58
22	15828	58
22	15829	58
22	15830	58
22	15831	56
22	15832	53
22	15833	53
22	15834	53
22	15835	53
22	15836	53
22	15837	52
22	15838	52
22	15839	52
22	15840	52
22	15841	51
22	15842	50
22	15843	50
22	15844	49
22	15845	48
22	15846	47
22	15847	47
22	15848	46
22	15849	46
22	15850	46
22	15851	46
22	15852	46
22	15853	46
22	15854	45
22	15855	48
22	15856	48
22	15857	48
22	15858	49
22	15859	49
22	15860	49
22	15861	46
22	15862	46
22	15863	45
22	15864	46
22	15865	45
22	15866	44
22	15867	44
22	15868	45
22	15869	46
22	15870	45
22	15871	45
22	15872	45
22	15873	46
22	15874	46
22	15875	46
22	15876	47
22	15877	47
22	15878	47
22	15879	47
22	15880	47
22	15881	47
22	15882	47
22	15883	47
22	15884	47
22	15885	43
22	15886	44
22	15887	44
22	15888	40
22	15889	41
22	15890	41
22	15891	41
22	15892	41
22	15893	41
22	15894	41
22	15895	40
22	15896	38
22	15897	38
22	15898	38
22	15899	38
22	15900	38
22	15901	37
22	15902	38
22	15903	38
22	15904	38
22	15905	38
22	15906	38
22	15907	38
22	15908	38
22	15909	38
22	15910	38
22	15911	38
22	15912	38
22	15913	38
22	15914	38
22	15915	38
22	15916	39
22	15917	40
22	15918	40
22	15919	40
22	15920	40
22	15921	40
22	15922	39
22	15923	39
22	15924	39
22	15925	39
22	15926	39
22	15927	39
22	15928	39
22	15929	39
22	15930	40
22	15931	40
22	15932	40
22	15933	40
22	15934	40
22	15935	39
22	15936	39
22	15937	38
22	15938	38
22	15939	35
22	15940	35
22	15941	36
22	15942	36
22	15943	35
22	15944	35
22	15945	35
22	15946	35
22	15947	35
22	15948	35
22	15949	34
22	15950	34
22	15951	34
22	15952	34
22	15953	35
22	15954	35
22	15955	34
22	15956	35
22	15957	38
22	15958	38
22	15959	38
22	15960	38
22	15961	36
22	15962	36
22	15963	36
22	15964	36
22	15965	36
22	15966	35
22	15967	34
22	15968	34
22	15969	35
22	15970	35
22	15971	35
22	15972	34
22	15973	34
22	15974	34
22	15975	34
22	15976	34
22	15977	34
22	15978	37
22	15979	38
22	15980	38
22	15981	38
22	15982	38
22	15983	38
22	15984	38
22	15985	38
22	15986	38
22	15987	38
22	15988	36
22	15989	36
22	15990	36
22	15991	36
22	15992	36
22	15993	36
22	15994	36
22	15995	36
22	15996	47
22	15997	47
22	15998	48
