22	15502	30
22	15503	30
22	15504	30
22	15505	30
22	15506	30
22	15507	30
22	15508	30
22	15509	30
22	15510	30
22	15511	30
22	15512	30
22	15513	30
22	15514	30
22	15515	30
22	15516	31
22	15517	31
22	15518	31
22	15519	31
22	15520	32
22	15521	32
22	15522	33
22	15523	33
22	15524	33
22	15525	33
22	15526	34
22	15527	34
22	15528	34
22	15529	32
22	15530	33
22	15531	36
22	15532	36
22	15533	36
22	15534	35
22	15535	35
22	15536	35
22	15537	34
22	15538	34
22	15539	34
22	15540	33
22	15541	33
22	15542	33
22	15543	33
22	15544	33
22	15545	33
22	15546	33
22	15547	33
22	15548	37
22	15549	37
22	15550	37
22	15551	37
22	15552	38
22	15553	38
22	15554	38
22	15555	38
22	15556	38
22	15557	38
22	15558	38
22	15559	38
22	15560	40
22	15561	40
22	15562	40
22	15563	40
22	15564	40
22	15565	40
22	15566	40
22	15567	40
22	15568	40
22	15569	40
22	15570	40
22	15571	40
22	15572	40
22	15573	40
22	15574	41
22	15575	43
22	15576	43
22	15577	41
22	15578	43
22	15579	42
22	15580	42
22	15581	42
22	15582	42
22	15583	42
22	15584	42
22	15585	41
22	15586	41
22	15587	41
22	15588	41
22	15589	41
22	15590	41
22	15591	41
22	15592	40
22	15593	40
22	15594	40
22	15595	40
22	15596	40
22	15597	40
22	15598	42
22	15599	42
22	15600	44
22	15601	43
22	15602	43
22	15603	43
22	15604	43
22	15605	45
22	15606	45
22	15607	45
22	15608	46
22	15609	46
22	15610	45
22	15611	45
22	15612	45
22	15613	45
22	15614	45
22	15615	45
22	15616	45
22	15617	46
22	15618	46
22	15619	47
22	15620	47
22	15621	45
22	15622	44
22	15623	42
22	15624	43
22	15625	48
22	15626	52
22	15627	52
22	15628	52
22	15629	52
22	15630	52
22	15631	50
22	15632	50
22	15633	52
22	15634	48
22	15635	48
22	15636	50
22	15637	49
22	15638	48
22	15639	48
22	15640	49
22	15641	48
22	15642	48
22	15643	48
22	15644	48
22	15645	48
22	15646	48
22	15647	48
22	15648	48
22	15649	50
22	15650	50
22	15651	50
22	15652	50
22	15653	50
22	15654	49
22	15655	49
22	15656	49
22	15657	49
22	15658	48
22	15659	48
22	15660	48
22	15661	48
22	15662	47
22	15663	49
22	15664	49
22	15665	49
22	15666	49
22	15667	49
22	15668	51
22	15669	50
22	15670	50
22	15671	50
22	15672	51
22	15673	51
22	15674	51
22	15675	51
22	15676	51
22	15677	53
22	15678	53
22	15679	52
22	15680	52
22	15681	50
22	15682	50
22	15683	51
22	15684	51
22	15685	51
22	15686	52
22	15687	53
22	15688	55
22	15689	55
22	15690	55
22	15691	55
22	15692	55
22	15693	58
22	15694	58
22	15695	59
22	15696	55
22	15697	55
22	15698	55
22	15699	55
22	15700	55
22	15701	55
22	15702	54
22	15703	56
22	15704	56
22	15705	56
22	15706	57
22	15707	57
22	15708	63
22	15709	62
22	15710	61
22	15711	61
22	15712	61
22	15713	61
22	15714	62
22	15715	62
22	15716	62
22	15717	62
22	15718	63
22	15719	64
22	15720	65
22	15721	65
22	15722	64
22	15723	64
22	15724	63
22	15725	63
22	15726	63
22	15727	63
22	15728	63
22	15729	63
22	15730	63
22	15731	63
22	15732	63
22	15733	63
22	15734	63
22	15735	63
22	15736	67
22	15737	67
22	15738	67
22	15739	68
22	15740	69
22	15741	70
22	15742	70
22	15743	70
22	15744	70
22	15745	70
22	15746	70
22	15747	73
22	15748	71
22	15749	72
22	15750	69
22	15751	69
22	15752	69
22	15753	69
22	15754	68
22	15755	67
22	15756	67
22	15757	69
22	15758	68
22	15759	68
22	15760	74
22	15761	75
22	15762	75
22	15763	75
22	15764	75
22	15765	75
22	15766	75
22	15767	74
22	15768	74
22	15769	73
22	15770	73
22	15771	73
22	15772	75
22	15773	75
22	15774	74
22	15775	69
22	15776	65
22	15777	68
22	15778	68
22	15779	68
22	15780	68
22	15781	68
22	15782	68
22	15783	66
22	15784	66
22	15785	66
22	15786	64
22	15787	64
22	15788	64
22	15789	63
22	15790	63
22	15791	63
22	15792	64
