22	15502	13
22	15503	12
22	15504	12
22	15505	12
22	15506	12
22	15507	12
22	15508	12
22	15509	11
22	15510	11
22	15511	11
22	15512	11
22	15513	11
22	15514	11
22	15515	11
22	15516	11
22	15517	11
22	15518	11
22	15519	11
22	15520	11
22	15521	11
22	15522	11
22	15523	10
22	15524	10
22	15525	10
22	15526	9
22	15527	8
22	15528	8
22	15529	8
22	15530	7
22	15531	7
22	15532	6
22	15533	6
22	15534	6
22	15535	6
22	15536	6
22	15537	8
22	15538	8
22	15539	8
22	15540	8
22	15541	8
22	15542	8
22	15543	8
22	15544	8
22	15545	8
22	15546	8
22	15547	8
22	15548	8
22	15549	8
22	15550	9
22	15551	10
22	15552	10
22	15553	10
22	15554	10
22	15555	10
22	15556	9
22	15557	9
22	15558	9
22	15559	9
22	15560	9
22	15561	9
22	15562	10
22	15563	10
22	15564	10
22	15565	10
22	15566	10
22	15567	10
22	15568	9
22	15569	8
22	15570	8
22	15571	8
22	15572	7
22	15573	7
22	15574	7
22	15575	8
22	15576	8
22	15577	8
22	15578	8
22	15579	8
22	15580	7
22	15581	6
22	15582	6
22	15583	7
22	15584	7
22	15585	7
22	15586	7
22	15587	7
22	15588	7
22	15589	8
22	15590	8
22	15591	8
22	15592	8
22	15593	8
22	15594	9
22	15595	9
22	15596	9
22	15597	10
22	15598	10
22	15599	10
22	15600	10
22	15601	10
22	15602	10
22	15603	10
22	15604	10
22	15605	10
22	15606	10
22	15607	10
22	15608	10
22	15609	9
22	15610	9
22	15611	9
22	15612	7
22	15613	7
22	15614	7
22	15615	7
22	15616	7
22	15617	7
22	15618	7
22	15619	7
22	15620	8
22	15621	9
22	15622	10
22	15623	10
22	15624	10
22	15625	10
22	15626	10
22	15627	10
22	15628	10
22	15629	10
22	15630	10
22	15631	10
22	15632	10
22	15633	11
22	15634	11
22	15635	11
22	15636	11
22	15637	11
22	15638	11
22	15639	12
22	15640	13
22	15641	13
22	15642	13
22	15643	14
22	15644	15
22	15645	15
22	15646	15
22	15647	16
22	15648	16
22	15649	16
22	15650	15
22	15651	16
22	15652	16
22	15653	16
22	15654	16
22	15655	17
22	15656	17
22	15657	18
22	15658	17
22	15659	17
22	15660	17
22	15661	17
22	15662	17
22	15663	17
22	15664	17
22	15665	17
22	15666	17
22	15667	17
22	15668	17
22	15669	16
22	15670	17
22	15671	17
22	15672	16
22	15673	16
22	15674	16
22	15675	17
22	15676	17
22	15677	17
22	15678	17
22	15679	17
22	15680	17
22	15681	17
22	15682	17
22	15683	17
22	15684	18
22	15685	18
22	15686	19
22	15687	20
22	15688	19
22	15689	19
22	15690	19
22	15691	19
22	15692	19
22	15693	19
22	15694	19
22	15695	18
22	15696	18
22	15697	18
